date_created,assetSlug,price
2023-07-19T23:51:57.531717Z,fantom,0.254161
2023-07-20T23:51:27.894141Z,fantom,0.257862
2023-07-21T23:51:23.492571Z,fantom,0.2573
2023-07-22T23:52:05.196118Z,fantom,0.251753
2023-07-23T23:51:19.028349Z,fantom,0.256417
2023-07-24T23:51:34.986938Z,fantom,0.243519
2023-07-25T23:51:47.470459Z,fantom,0.234914
2023-07-26T23:51:38.099213Z,fantom,0.245397
2023-07-27T23:51:15.868961Z,fantom,0.245022
2023-07-28T23:52:11.536866Z,fantom,0.247031
2023-07-29T23:51:53.445202Z,fantom,0.246537
2023-07-30T23:51:25.301664Z,fantom,0.2397
2023-07-31T23:51:28.719088Z,fantom,0.235039
2023-08-01T23:51:51.152266Z,fantom,0.246832
2023-08-02T23:50:46.773658Z,fantom,0.238389
2023-08-03T23:50:46.497901Z,fantom,0.234709
2023-08-04T23:50:48.183384Z,fantom,0.232859
2023-08-05T23:50:49.593117Z,fantom,0.236101
2023-08-06T23:50:48.310276Z,fantom,0.236465
2023-08-07T23:50:46.563503Z,fantom,0.232764
2023-08-08T23:51:09.705445Z,fantom,0.237161
2023-08-09T23:50:53.211652Z,fantom,0.236647
2023-08-10T23:50:52.69204Z,fantom,0.238988
2023-08-11T23:50:49.73058Z,fantom,0.241222
2023-08-12T23:50:48.035787Z,fantom,0.239886
2023-08-13T23:50:44.949744Z,fantom,0.239143
2023-08-14T23:50:49.668638Z,fantom,0.241531
2023-08-15T23:50:46.602117Z,fantom,0.22848
2023-08-16T23:50:45.692589Z,fantom,0.215267
2023-08-17T23:50:51.721569Z,fantom,0.194705
2023-08-18T23:50:52.270128Z,fantom,0.199719
2023-08-19T23:50:43.767616Z,fantom,0.207638
2023-08-20T23:50:52.76387Z,fantom,0.208465
2023-08-21T23:50:54.497526Z,fantom,0.204598
2023-08-22T23:50:51.936029Z,fantom,0.201338
2023-08-23T23:50:49.104258Z,fantom,0.21005
2023-08-24T23:50:57.646614Z,fantom,0.209111
2023-08-25T23:50:54.222891Z,fantom,0.207805
2023-08-26T23:50:50.990052Z,fantom,0.200448
2023-08-27T23:50:52.317291Z,fantom,0.202438
2023-08-28T23:50:54.153448Z,fantom,0.202908
2023-08-29T23:51:00.31161Z,fantom,0.215863
2023-08-30T23:50:52.95247Z,fantom,0.211803
2023-08-31T23:50:53.149289Z,fantom,0.200289
2023-09-01T23:50:56.886796Z,fantom,0.20432
2023-09-02T23:50:57.872159Z,fantom,0.200776
2023-09-03T23:50:51.66063Z,fantom,0.201597
2023-09-04T23:50:58.890852Z,fantom,0.2021
2023-09-05T23:50:52.450163Z,fantom,0.202198
2023-09-06T23:51:08.680533Z,fantom,0.20233
2023-09-07T23:51:43.306194Z,fantom,0.204154
2023-09-08T23:50:56.971504Z,fantom,0.200695
2023-09-09T23:50:54.487617Z,fantom,0.200196
2023-09-10T23:50:59.969817Z,fantom,0.193274
2023-09-11T23:51:04.973852Z,fantom,0.186924
2023-09-12T23:50:37.918345Z,fantom,0.18722
2023-09-13T23:50:45.875579Z,fantom,0.191506
2023-09-14T23:50:47.475813Z,fantom,0.192903
2023-09-15T23:50:40.232437Z,fantom,0.194916
2023-09-16T23:50:38.692303Z,fantom,0.197701
2023-09-17T23:50:40.115866Z,fantom,0.190122
2023-09-18T23:51:33.859698Z,fantom,0.190779
2023-09-19T23:50:44.949886Z,fantom,0.194155
2023-09-20T23:50:42.467649Z,fantom,0.194367
2023-09-21T23:50:41.146018Z,fantom,0.188652
2023-09-22T23:50:42.794561Z,fantom,0.18736
2023-09-23T23:50:40.081073Z,fantom,0.188159
2023-09-24T23:50:39.216497Z,fantom,0.186163
2023-09-25T23:50:40.508775Z,fantom,0.189107
2023-09-26T23:50:47.134495Z,fantom,0.188407
2023-09-27T23:50:41.090922Z,fantom,0.186264
2023-09-28T23:50:39.794955Z,fantom,0.188691
2023-09-29T23:50:42.162854Z,fantom,0.194206
2023-09-30T23:50:39.508286Z,fantom,0.200025
2023-10-01T23:50:50.544743Z,fantom,0.207523
2023-10-02T23:50:54.422337Z,fantom,0.199
2023-10-03T23:51:24.263648Z,fantom,0.199927
2023-10-04T23:51:07.251601Z,fantom,0.201386
2023-10-05T23:50:41.429294Z,fantom,0.193363
2023-10-06T23:51:38.488885Z,fantom,0.194458
2023-10-07T23:50:55.39303Z,fantom,0.193096
2023-10-08T23:51:09.390301Z,fantom,0.193023
2023-10-09T23:50:54.894192Z,fantom,0.182619
2023-10-10T23:50:46.55811Z,fantom,0.182198
2023-10-11T23:51:07.197123Z,fantom,0.181655
2023-10-12T23:50:39.308058Z,fantom,0.181044
2023-10-13T23:51:49.47014Z,fantom,0.183842
2023-10-14T23:50:49.700545Z,fantom,0.18394
2023-10-15T23:51:27.338684Z,fantom,0.184841
2023-10-16T23:51:10.31895Z,fantom,0.186121
2023-10-17T23:50:47.93699Z,fantom,0.177519
2023-10-18T23:50:44.028178Z,fantom,0.175943
2023-10-19T23:51:54.306956Z,fantom,0.177091
2023-10-20T23:52:01.975129Z,fantom,0.182635
2023-10-21T23:52:03.128012Z,fantom,0.199296
2023-10-22T23:51:16.759225Z,fantom,0.208485
2023-10-23T23:51:47.605509Z,fantom,0.229219
2023-10-24T23:50:43.519563Z,fantom,0.224188
2023-10-25T23:52:57.784276Z,fantom,0.226972
2023-10-26T23:51:23.662757Z,fantom,0.224594
2023-10-27T23:51:12.638451Z,fantom,0.228362
2023-10-28T23:50:50.117493Z,fantom,0.23453
2023-10-29T23:51:33.861866Z,fantom,0.247571
2023-10-30T23:52:18.710029Z,fantom,0.244933
2023-10-31T23:41:42.349078Z,fantom,0.240442
2023-11-01T23:52:26.136721Z,fantom,0.256616
2023-11-02T23:54:13.973034Z,fantom,0.241951
2023-11-03T23:52:05.857793Z,fantom,0.24509
2023-11-04T23:53:38.621986Z,fantom,0.252289
2023-11-05T23:51:41.945372Z,fantom,0.264048
2023-11-06T23:53:54.300205Z,fantom,0.273695
2023-11-07T23:51:58.156093Z,fantom,0.267188
2023-11-08T23:53:44.237503Z,fantom,0.271397
2023-11-09T23:54:16.435846Z,fantom,0.259019
2023-11-10T23:52:25.50971Z,fantom,0.293519
2023-11-11T23:52:33.460627Z,fantom,0.310244
2023-11-12T23:42:26.275862Z,fantom,0.332834
2023-11-13T23:52:21.349925Z,fantom,0.305924
2023-11-14T23:52:26.856386Z,fantom,0.30574
2023-11-15T23:52:49.691989Z,fantom,0.328163
2023-11-16T23:53:47.03842Z,fantom,0.347945
2023-11-17T23:53:16.635956Z,fantom,0.341809
2023-11-18T23:51:17.422182Z,fantom,0.326686
2023-11-19T23:52:28.33435Z,fantom,0.336272
2023-11-20T23:54:55.035866Z,fantom,0.311795
2023-11-21T23:52:00.254911Z,fantom,0.284226
2023-11-22T23:53:17.496647Z,fantom,0.298588
2023-11-23T20:30:38.284704Z,fantom,0.297271
2023-11-24T23:52:28.552366Z,fantom,0.302418
2023-11-25T23:54:06.643321Z,fantom,0.317508
2023-11-26T23:52:52.006374Z,fantom,0.310587
2023-11-27T23:52:32.484798Z,fantom,0.296258
2023-11-28T23:55:29.634946Z,fantom,0.316888
2023-11-29T23:54:12.421091Z,fantom,0.30128
2023-11-30T23:53:22.863665Z,fantom,0.303198
2023-12-01T23:52:38.841661Z,fantom,0.314052
2023-12-02T23:52:16.380783Z,fantom,0.324116
2023-12-03T23:52:56.07948Z,fantom,0.315902
2023-12-04T23:52:45.51747Z,fantom,0.324341
2023-12-05T23:52:36.229316Z,fantom,0.334059
2023-12-06T23:52:27.19194Z,fantom,0.337546
2023-12-07T23:24:28.813662Z,fantom,0.339472
2023-12-08T23:51:45.427565Z,fantom,0.366612
2023-12-09T23:51:40.235893Z,fantom,0.399291
2023-12-10T23:53:56.487923Z,fantom,0.403037
2023-12-11T23:52:08.658575Z,fantom,0.364472
2023-12-12T23:53:22.038774Z,fantom,0.393558
2023-12-13T23:52:49.423582Z,fantom,0.390422
2023-12-14T23:52:33.78861Z,fantom,0.437414
2023-12-15T23:52:16.537515Z,fantom,0.426278
2023-12-16T23:51:19.613589Z,fantom,0.414094
2023-12-17T23:51:14.518421Z,fantom,0.394415
2023-12-18T23:51:37.57245Z,fantom,0.413214
2023-12-19T23:52:36.783872Z,fantom,0.398165
2023-12-20T23:51:25.234547Z,fantom,0.448259
2023-12-21T23:51:10.058902Z,fantom,0.486942
2023-12-22T23:51:24.854479Z,fantom,0.493355
2023-12-23T23:52:48.390668Z,fantom,0.515349
2023-12-24T23:51:44.417729Z,fantom,0.530257
2023-12-25T23:51:14.382618Z,fantom,0.556698
2023-12-26T23:51:34.123078Z,fantom,0.529554
2023-12-27T23:51:20.43233Z,fantom,0.504661
2023-12-28T23:51:09.124746Z,fantom,0.483161
2023-12-29T23:52:42.854892Z,fantom,0.47548
2023-12-30T23:52:09.727998Z,fantom,0.466208
2023-12-31T23:51:48.073797Z,fantom,0.472218
2024-01-01T23:51:33.715198Z,fantom,0.503585
2024-01-02T23:50:46.124042Z,fantom,0.485937
2024-01-03T23:41:53.04872Z,fantom,0.428695
2024-01-04T23:51:43.574291Z,fantom,0.4499
2024-01-05T23:51:44.607487Z,fantom,0.422083
2024-01-06T23:51:27.956683Z,fantom,0.39976
2024-01-07T23:51:43.926689Z,fantom,0.378079
2024-01-08T23:51:45.885122Z,fantom,0.402215
2024-01-09T23:51:29.291013Z,fantom,0.374564
2024-01-10T23:52:30.886303Z,fantom,0.42793
2024-01-11T23:51:10.97645Z,fantom,0.423171
2024-01-12T23:52:35.824702Z,fantom,0.390942
2024-01-13T23:51:30.630315Z,fantom,0.39688
2024-01-14T23:52:10.535203Z,fantom,0.383699
2024-01-15T23:51:39.848475Z,fantom,0.388427
2024-01-16T23:53:00.222326Z,fantom,0.415768
2024-01-17T23:51:29.974114Z,fantom,0.397807
2024-01-18T23:50:36.773107Z,fantom,0.369267
2024-01-19T23:50:32.82623Z,fantom,0.362391
2024-01-20T23:50:35.977979Z,fantom,0.370706
2024-01-21T23:50:38.026541Z,fantom,0.363494
2024-01-22T23:50:35.861743Z,fantom,0.337987
2024-01-23T23:50:35.87761Z,fantom,0.32627
2024-01-24T23:52:08.550587Z,fantom,0.341757
2024-01-25T23:52:39.301073Z,fantom,0.335127
2024-01-26T23:52:29.873339Z,fantom,0.362319
2024-01-27T23:52:08.886894Z,fantom,0.372541
2024-01-28T23:51:53.763399Z,fantom,0.375735
2024-01-29T23:51:51.643032Z,fantom,0.385782
2024-01-30T23:51:45.998761Z,fantom,0.373629
2024-01-31T23:52:40.155082Z,fantom,0.353855
2024-02-01T23:52:19.788384Z,fantom,0.354422
2024-02-02T23:42:20.570552Z,fantom,0.3604
2024-02-03T23:50:59.522848Z,fantom,0.356007
2024-02-04T23:51:50.921277Z,fantom,0.348356
2024-02-05T23:52:21.654363Z,fantom,0.358821
2024-02-06T23:51:38.616364Z,fantom,0.356915
2024-02-07T23:51:05.965834Z,fantom,0.367285
2024-02-08T23:52:14.044518Z,fantom,0.376869
2024-02-09T23:41:48.84564Z,fantom,0.39687
2024-02-10T23:52:01.171731Z,fantom,0.397672
2024-02-11T23:51:23.749312Z,fantom,0.385654
2024-02-12T23:51:17.252904Z,fantom,0.402071
2024-02-13T23:53:18.004675Z,fantom,0.395186
2024-02-14T23:52:20.580594Z,fantom,0.411677
2024-02-15T23:52:30.257292Z,fantom,0.415644
2024-02-16T23:50:41.000456Z,fantom,0.409751
2024-02-17T23:51:40.198492Z,fantom,0.400125
2024-02-18T23:52:09.935084Z,fantom,0.421547
2024-02-19T23:52:22.310934Z,fantom,0.431364
2024-02-20T23:51:39.289669Z,fantom,0.425135
2024-02-21T23:51:46.734787Z,fantom,0.406014
2024-02-22T23:51:25.700113Z,fantom,0.403897
2024-02-23T23:51:28.983742Z,fantom,0.397407
2024-02-24T23:51:23.281982Z,fantom,0.420301
2024-02-25T23:52:24.786285Z,fantom,0.418439
2024-02-26T23:51:39.486102Z,fantom,0.433827
2024-02-27T23:51:19.6921Z,fantom,0.446605
2024-02-28T23:52:08.413241Z,fantom,0.476217
2024-02-29T23:51:09.835239Z,fantom,0.465701
2023-01-01T23:15:35.404451Z,injective-protocol,1.27
2023-01-02T23:10:34.399583Z,injective-protocol,1.3
2023-01-03T23:00:29.814632Z,injective-protocol,1.3
2023-01-04T23:40:16.30323Z,injective-protocol,1.35
2023-01-05T23:16:07.772131Z,injective-protocol,1.35
2023-01-06T23:50:46.787844Z,injective-protocol,1.37
2023-01-07T23:35:35.044955Z,injective-protocol,1.37
2023-01-08T23:30:19.812696Z,injective-protocol,1.41
2023-01-09T23:25:40.962658Z,injective-protocol,1.42
2023-01-10T23:55:15.380237Z,injective-protocol,1.44
2023-01-11T23:55:15.222402Z,injective-protocol,1.46
2023-01-12T23:55:15.348076Z,injective-protocol,1.53
2023-01-13T23:25:28.911749Z,injective-protocol,1.55
2023-01-14T23:50:38.187145Z,injective-protocol,1.62
2023-01-15T23:30:35.4761Z,injective-protocol,1.65
2023-01-16T23:55:41.418588Z,injective-protocol,1.64
2023-01-17T23:45:40.16391Z,injective-protocol,1.6
2023-01-18T23:50:17.913274Z,injective-protocol,1.49
2023-01-19T23:55:16.270861Z,injective-protocol,1.53
2023-01-20T23:55:15.757141Z,injective-protocol,1.64
2023-01-21T23:55:15.228834Z,injective-protocol,1.74
2023-01-22T23:50:18.137479Z,injective-protocol,1.94
2023-01-23T23:25:16.157688Z,injective-protocol,2.0
2023-01-24T23:55:16.72521Z,injective-protocol,1.83
2023-01-25T23:40:16.060559Z,injective-protocol,2.26
2023-01-26T23:55:15.552848Z,injective-protocol,2.59
2023-01-27T23:40:17.002385Z,injective-protocol,2.56
2023-01-28T23:55:15.771933Z,injective-protocol,2.49
2023-01-29T23:35:15.72688Z,injective-protocol,2.53
2023-01-30T23:55:16.725622Z,injective-protocol,2.81
2023-01-31T23:55:15.199208Z,injective-protocol,3.17
2023-02-01T23:55:17.163837Z,injective-protocol,3.9
2023-02-02T23:45:16.823673Z,injective-protocol,3.64
2023-02-03T23:56:02.338863Z,injective-protocol,3.75
2023-02-04T23:50:15.745363Z,injective-protocol,3.88
2023-02-05T23:55:15.562075Z,injective-protocol,3.61
2023-02-06T23:55:15.129566Z,injective-protocol,3.49
2023-02-07T23:40:18.408037Z,injective-protocol,4.15
2023-02-08T23:40:20.161486Z,injective-protocol,3.74
2023-02-09T23:50:51.105121Z,injective-protocol,3.29
2023-02-10T23:35:27.407717Z,injective-protocol,3.15
2023-02-11T23:50:55.908868Z,injective-protocol,3.4
2023-02-12T23:55:44.573411Z,injective-protocol,3.35
2023-02-13T23:31:13.390074Z,injective-protocol,3.27
2023-02-14T23:45:33.138612Z,injective-protocol,3.5
2023-02-15T23:55:34.518442Z,injective-protocol,3.93
2023-02-16T23:56:07.6925Z,injective-protocol,3.64
2023-02-17T23:46:30.515888Z,injective-protocol,4.0
2023-02-18T23:55:56.421774Z,injective-protocol,4.43
2023-02-19T23:55:31.796567Z,injective-protocol,4.14
2023-02-20T23:55:31.406977Z,injective-protocol,4.17
2023-02-21T23:55:34.933712Z,injective-protocol,3.94
2023-02-22T23:59:09.414969Z,injective-protocol,3.84
2023-02-23T23:56:29.866252Z,injective-protocol,3.92
2023-02-24T23:56:05.107083Z,injective-protocol,3.63
2023-02-25T23:36:01.057808Z,injective-protocol,3.42
2023-02-26T23:56:21.265408Z,injective-protocol,3.77
2023-02-27T23:55:51.258073Z,injective-protocol,3.65
2023-02-28T23:55:42.948507Z,injective-protocol,3.53
2023-03-01T23:55:24.558514Z,injective-protocol,3.78
2023-03-02T23:45:15.535097Z,injective-protocol,3.74
2023-03-03T23:51:29.158704Z,injective-protocol,3.6
2023-03-04T23:55:14.57758Z,injective-protocol,3.26
2023-03-05T23:55:19.336571Z,injective-protocol,3.35
2023-03-06T23:46:05.328663Z,injective-protocol,3.32
2023-03-07T23:31:23.917088Z,injective-protocol,3.17
2023-03-08T23:45:16.272277Z,injective-protocol,2.88
2023-03-09T23:55:59.509994Z,injective-protocol,2.64
2023-03-10T23:50:41.222009Z,injective-protocol,3.03
2023-03-11T23:50:58.38458Z,injective-protocol,3.11
2023-03-12T23:55:16.328912Z,injective-protocol,3.74
2023-03-13T23:46:53.000612Z,injective-protocol,4.14
2023-03-14T23:55:16.564128Z,injective-protocol,4.29
2023-03-15T23:55:31.513938Z,injective-protocol,4.04
2023-03-16T23:46:04.403061Z,injective-protocol,4.1
2023-03-17T23:55:44.749377Z,injective-protocol,4.82
2023-03-18T23:56:30.941674Z,injective-protocol,4.47
2023-03-19T23:56:26.882081Z,injective-protocol,4.34
2023-03-20T23:55:44.287806Z,injective-protocol,4.01
2023-03-21T23:56:11.681323Z,injective-protocol,4.26
2023-03-22T23:31:11.516597Z,injective-protocol,4.15
2023-03-23T23:55:53.690614Z,injective-protocol,4.27
2023-03-24T23:51:34.718745Z,injective-protocol,4.19
2023-03-25T23:56:16.628628Z,injective-protocol,3.86
2023-03-26T23:26:02.404253Z,injective-protocol,4.06
2023-03-27T23:56:50.623883Z,injective-protocol,3.82
2023-03-28T23:55:59.151899Z,injective-protocol,4.19
2023-03-29T23:55:53.464601Z,injective-protocol,4.35
2023-03-30T23:56:30.180175Z,injective-protocol,4.69
2023-03-31T23:50:40.84746Z,injective-protocol,4.73
2023-04-01T23:55:41.834751Z,injective-protocol,5.18
2023-04-02T23:51:43.660161Z,injective-protocol,5.19
2023-04-03T23:56:32.248567Z,injective-protocol,5.89
2023-04-04T23:51:19.09302Z,injective-protocol,5.46
2023-04-05T23:56:13.851885Z,injective-protocol,5.53
2023-04-06T23:36:02.39317Z,injective-protocol,5.63
2023-04-07T23:56:19.1599Z,injective-protocol,5.59
2023-04-08T23:56:26.403422Z,injective-protocol,5.42
2023-04-09T23:56:17.964467Z,injective-protocol,5.68
2023-04-10T23:51:36.887065Z,injective-protocol,6.31
2023-04-11T23:56:34.616312Z,injective-protocol,6.65
2023-04-12T23:51:26.936754Z,injective-protocol,6.57
2023-04-13T23:56:25.579361Z,injective-protocol,6.74
2023-04-14T23:56:28.730926Z,injective-protocol,8.02
2023-04-15T23:56:17.36644Z,injective-protocol,8.17
2023-04-16T23:56:22.37444Z,injective-protocol,9.31
2023-04-17T23:56:37.939035Z,injective-protocol,9.02
2023-04-18T23:50:57.325517Z,injective-protocol,8.66
2023-04-19T23:56:53.232212Z,injective-protocol,8.26
2023-04-20T23:28:35.023008Z,injective-protocol,7.93
2023-04-21T23:51:34.596842Z,injective-protocol,7.27
2023-04-22T23:51:46.334718Z,injective-protocol,7.61
2023-04-23T23:56:28.017734Z,injective-protocol,6.89
2023-04-24T23:51:46.367478Z,injective-protocol,6.98
2023-04-25T23:51:41.479787Z,injective-protocol,8.29
2023-04-26T23:56:47.052257Z,injective-protocol,8.37
2023-04-27T23:57:07.795018Z,injective-protocol,8.9
2023-04-28T23:51:44.887973Z,injective-protocol,8.43
2023-04-29T23:56:23.850356Z,injective-protocol,8.08
2023-04-30T23:56:25.259685Z,injective-protocol,7.82
2023-05-01T23:56:38.928728Z,injective-protocol,7.88
2023-05-02T23:41:23.245901Z,injective-protocol,7.87
2023-05-03T23:56:44.443141Z,injective-protocol,7.97
2023-05-04T23:57:20.442202Z,injective-protocol,7.38
2023-05-05T23:56:48.399411Z,injective-protocol,7.83
2023-05-06T23:56:53.808649Z,injective-protocol,7.26
2023-05-07T23:56:51.512067Z,injective-protocol,7.34
2023-05-08T23:56:49.141297Z,injective-protocol,6.65
2023-05-09T23:56:39.125788Z,injective-protocol,6.28
2023-05-10T23:57:01.341412Z,injective-protocol,6.67
2023-05-11T23:52:12.288138Z,injective-protocol,5.81
2023-05-12T23:55:58.662354Z,injective-protocol,6.13
2023-05-13T23:45:41.544666Z,injective-protocol,6.07
2023-05-14T23:57:02.705763Z,injective-protocol,6.1
2023-05-15T23:51:48.649317Z,injective-protocol,6.42
2023-05-16T23:46:58.000388Z,injective-protocol,6.14
2023-05-17T23:57:07.356036Z,injective-protocol,6.61
2023-05-18T23:56:55.146674Z,injective-protocol,6.66
2023-05-19T23:56:37.308001Z,injective-protocol,7.03
2023-05-20T23:56:54.73545Z,injective-protocol,7.22
2023-05-21T23:46:51.474089Z,injective-protocol,6.74
2023-05-22T23:56:45.260573Z,injective-protocol,6.68
2023-05-23T23:47:04.21178Z,injective-protocol,6.81
2023-05-24T23:57:00.680177Z,injective-protocol,6.39
2023-05-25T23:56:57.605434Z,injective-protocol,6.3
2023-05-26T23:57:16.25342Z,injective-protocol,6.41
2023-05-27T23:51:45.62182Z,injective-protocol,6.38
2023-05-28T23:56:59.202481Z,injective-protocol,7.17
2023-05-29T23:56:34.675053Z,injective-protocol,7.41
2023-05-30T23:57:03.339143Z,injective-protocol,7.63
2023-05-31T23:51:54.173792Z,injective-protocol,7.25
2023-06-01T23:56:55.066026Z,injective-protocol,7.3
2023-06-02T23:47:29.548268Z,injective-protocol,7.88
2023-06-03T23:41:54.112225Z,injective-protocol,7.93
2023-06-04T23:57:05.107221Z,injective-protocol,7.82
2023-06-05T23:56:18.959756Z,injective-protocol,7.13
2023-06-06T23:54:07.075642Z,injective-protocol,7.4
2023-06-07T23:31:06.070821Z,injective-protocol,6.88
2023-06-08T22:37:49.680231Z,injective-protocol,7.04
2023-06-09T22:38:47.791934Z,injective-protocol,6.88
2023-06-10T23:51:10.118439Z,injective-protocol,5.73
2023-06-11T23:31:06.721005Z,injective-protocol,5.68
2023-06-12T23:31:17.059136Z,injective-protocol,5.68
2023-06-13T23:46:08.558173Z,injective-protocol,6.01
2023-06-14T23:46:27.824479Z,injective-protocol,5.91
2023-06-15T23:52:22.183997Z,injective-protocol,5.87
2023-06-16T22:42:31.69954Z,injective-protocol,6.03
2023-06-17T18:58:47.385215Z,injective-protocol,6.39
2023-06-18T23:54:29.046315Z,injective-protocol,5.99
2023-06-19T23:56:56.316681Z,injective-protocol,6.1
2023-06-20T23:48:58.917015Z,injective-protocol,6.71
2023-06-21T23:51:47.495689Z,injective-protocol,7.16
2023-06-22T23:26:13.571704Z,injective-protocol,6.97
2023-06-23T23:57:10.657011Z,injective-protocol,7.14
2023-06-24T23:57:35.119544Z,injective-protocol,6.92
2023-06-25T23:52:34.641147Z,injective-protocol,6.98
2023-06-26T23:51:43.93341Z,injective-protocol,7.34
2023-06-27T23:52:25.68337Z,injective-protocol,7.57
2023-06-28T23:52:07.618364Z,injective-protocol,7.4
2023-06-29T23:51:30.990219Z,injective-protocol,7.9
2023-06-30T23:51:54.690983Z,injective-protocol,8.03
2023-07-01T23:51:55.542247Z,injective-protocol,8.82
2023-07-02T23:52:18.241677Z,injective-protocol,8.73
2023-07-03T23:42:30.422523Z,injective-protocol,8.62
2023-07-04T23:52:37.327472Z,injective-protocol,8.63
2023-07-05T23:42:17.067006Z,injective-protocol,8.27
2023-07-06T23:42:18.299678Z,injective-protocol,7.9
2023-07-07T23:52:40.874263Z,injective-protocol,7.95
2023-07-08T23:52:00.36982Z,injective-protocol,8.08
2023-07-09T23:52:39.112711Z,injective-protocol,8.18
2023-07-10T23:52:33.96618Z,injective-protocol,8.08
2023-07-11T23:52:37.87338Z,injective-protocol,8.01
2023-07-12T23:52:13.254476Z,injective-protocol,7.99
2023-07-13T23:52:50.7931Z,injective-protocol,8.74
2023-07-14T23:52:33.045328Z,injective-protocol,9.32
2023-07-15T23:52:31.111433Z,injective-protocol,9.29
2023-07-16T23:52:22.915365Z,injective-protocol,8.87
2023-07-17T23:32:29.234294Z,injective-protocol,9.19
2023-07-18T23:52:26.842382Z,injective-protocol,8.89
2023-07-19T23:53:14.003659Z,injective-protocol,8.99
2023-07-20T23:52:29.528209Z,injective-protocol,9.3
2023-07-21T23:42:26.565067Z,injective-protocol,8.99
2023-07-22T23:53:12.211044Z,injective-protocol,8.61
2023-07-23T23:52:27.559844Z,injective-protocol,8.71
2023-07-24T23:52:43.748737Z,injective-protocol,8.16
2023-07-25T23:02:33.497489Z,injective-protocol,8.0
2023-07-26T23:52:48.999765Z,injective-protocol,8.01
2023-07-27T23:52:22.171099Z,injective-protocol,7.99
2023-07-28T23:53:49.015514Z,injective-protocol,8.05
2023-07-29T23:53:12.73086Z,injective-protocol,8.01
2023-07-30T23:52:32.682989Z,injective-protocol,7.9
2023-07-31T23:52:39.294231Z,injective-protocol,7.88
2023-08-01T23:53:15.739103Z,injective-protocol,8.0
2023-08-02T23:41:17.162474Z,injective-protocol,7.95
2023-08-03T23:41:32.71612Z,injective-protocol,8.14
2023-08-04T23:51:22.540988Z,injective-protocol,8.0
2023-08-05T23:41:21.242259Z,injective-protocol,7.93
2023-08-06T23:51:25.346036Z,injective-protocol,7.87
2023-08-07T23:51:23.551486Z,injective-protocol,7.92
2023-08-08T23:41:26.709512Z,injective-protocol,8.11
2023-08-09T23:51:30.089529Z,injective-protocol,7.92
2023-08-10T23:51:33.666427Z,injective-protocol,7.69
2023-08-11T23:51:27.566857Z,injective-protocol,7.63
2023-08-12T23:51:28.198168Z,injective-protocol,7.67
2023-08-13T23:51:22.821612Z,injective-protocol,7.7
2023-08-14T23:32:03.578126Z,injective-protocol,7.57
2023-08-15T23:51:19.666988Z,injective-protocol,7.19
2023-08-16T23:51:20.977006Z,injective-protocol,7.04
2023-08-17T23:41:31.871564Z,injective-protocol,7.09
2023-08-18T23:41:32.634546Z,injective-protocol,7.9
2023-08-19T23:51:19.990596Z,injective-protocol,7.75
2023-08-20T23:42:01.554902Z,injective-protocol,7.72
2023-08-21T23:42:34.882412Z,injective-protocol,7.46
2023-08-22T23:51:29.098873Z,injective-protocol,7.32
2023-08-23T23:31:35.351076Z,injective-protocol,7.73
2023-08-24T23:51:42.197472Z,injective-protocol,7.47
2023-08-25T23:31:40.889933Z,injective-protocol,7.26
2023-08-26T23:51:29.46375Z,injective-protocol,7.21
2023-08-27T23:51:31.402107Z,injective-protocol,6.94
2023-08-28T23:51:40.978044Z,injective-protocol,6.89
2023-08-29T23:51:43.143122Z,injective-protocol,7.24
2023-08-30T23:51:35.198251Z,injective-protocol,7.12
2023-08-31T23:51:39.411508Z,injective-protocol,6.98
2023-09-01T23:51:43.378018Z,injective-protocol,6.81
2023-09-02T23:41:40.116365Z,injective-protocol,6.76
2023-09-03T23:51:30.021369Z,injective-protocol,6.83
2023-09-04T23:51:42.52619Z,injective-protocol,6.82
2023-09-05T23:51:32.216506Z,injective-protocol,6.86
2023-09-06T23:51:56.752979Z,injective-protocol,6.89
2023-09-07T23:41:49.944077Z,injective-protocol,6.94
2023-09-08T23:51:48.855983Z,injective-protocol,6.72
2023-09-09T23:41:39.703055Z,injective-protocol,6.69
2023-09-10T23:51:47.667329Z,injective-protocol,6.64
2023-09-11T23:51:55.101406Z,injective-protocol,6.62
2023-09-12T23:41:26.671757Z,injective-protocol,6.81
2023-09-13T23:01:07.312453Z,injective-protocol,6.92
2023-09-14T23:41:28.214563Z,injective-protocol,7.02
2023-09-15T23:51:08.211422Z,injective-protocol,7.25
2023-09-16T23:51:02.302344Z,injective-protocol,7.19
2023-09-17T23:41:13.965029Z,injective-protocol,7.0
2023-09-18T23:52:08.317863Z,injective-protocol,7.34
2023-09-19T23:51:16.561613Z,injective-protocol,7.52
2023-09-20T23:51:10.025151Z,injective-protocol,7.45
2023-09-21T23:51:12.717179Z,injective-protocol,7.07
2023-09-22T23:51:09.097354Z,injective-protocol,7.19
2023-09-23T23:41:11.311641Z,injective-protocol,7.01
2023-09-24T23:51:03.947353Z,injective-protocol,6.9
2023-09-25T23:41:07.66026Z,injective-protocol,7.09
2023-09-26T23:42:46.684463Z,injective-protocol,7.13
2023-09-27T23:51:08.820097Z,injective-protocol,7.13
2023-09-28T23:51:06.326556Z,injective-protocol,7.27
